Date,Open,High,Low,Close,Volume
2024-06-17,2179.1,2249.2,2174.8,2249.2,5311400
2024-06-18,2184.4,2217.5,2181.5,2216.1,3690500
2024-06-19,2207.9,2225.2,2206.5,2214.7,3197200
2024-06-20,2224.7,2232.9,2202.2,2207.0,3327700
2024-06-21,2235.3,2265.1,2235.3,2235.8,6020200
2024-06-24,2225.2,2240.1,2204.6,2238.2,3819500
2024-06-25,2294.4,2295.4,2253.1,2262.7,7086500
2024-06-26,2301.1,2304.0,2279.5,2300.2,7066200
2024-06-27,2278.1,2303.1,2267.9,2299.2,5299300
2024-06-28,2315.8,2320.7,2296.2,2318.7,5256400
2024-07-01,2355.9,2362.8,2316.8,2323.1,6705600
2024-07-02,2435.2,2435.2,2367.7,2379.4,8120700
2024-07-03,2413.2,2417.1,2379.4,2398.0,6063400
2024-07-04,2421.5,2432.2,2408.3,2426.4,4742000
2024-07-05,2407.3,2453.3,2403.4,2421.5,5192800
2024-07-08,2387.7,2419.5,2383.3,2399.9,4806800
2024-07-09,2360.3,2382.3,2340.3,2377.4,5577600
2024-07-10,2362.8,2383.8,2350.5,2360.3,3997200
2024-07-11,2424.4,2431.7,2379.9,2380.4,5583100
2024-07-12,2390.6,2426.8,2381.4,2390.6,5097900
2024-07-16,2410.2,2444.5,2410.2,2411.7,5002600
2024-07-17,2406.3,2428.3,2398.5,2410.7,4639000
2024-07-18,2415.6,2438.1,2403.4,2408.7,5043400
2024-07-19,2367.7,2416.6,2367.7,2397.5,5706200
2024-07-22,2320.7,2360.8,2311.9,2352.0,5409400
2024-07-23,2316.8,2342.2,2291.8,2308.5,4786700
2024-07-24,2263.5,2310.4,2253.2,2286.0,5020900
2024-07-25,2203.3,2243.4,2199.4,2231.7,5906600
2024-07-26,2213.1,2245.8,2189.6,2203.3,5229200
2024-07-29,2261.0,2285.0,2233.6,2246.8,5029200
2024-07-30,2215.5,2233.1,2204.8,2218.9,12994600
2024-07-31,2275.7,2288.4,2177.9,2206.2,6821100
2024-08-01,2211.6,2276.2,2196.4,2271.8,5511700
2024-08-02,2059.5,2137.2,2043.3,2103.5,8445200
2024-08-05,1742.0,1872.6,1663.2,1834.4,13963900
2024-08-06,1956.7,1980.7,1850.1,1927.4,10749100
2024-08-07,1935.7,2014.5,1841.8,1868.7,10525900
2024-08-08,1976.3,2009.6,1927.4,1935.2,7679500
2024-08-09,2003.7,2090.3,1973.4,2042.8,12720500
2024-08-13,2064.4,2120.1,2054.6,2104.5,9281900
2024-08-14,2090.3,2105.9,2026.7,2054.1,6734800
2024-08-15,2102.5,2124.0,2087.8,2093.2,4913600
2024-08-16,2193.0,2197.4,2148.5,2152.4,5199700
2024-08-19,2114.3,2166.6,2114.3,2144.1,6195500
2024-08-20,2113.3,2148.0,2109.4,2131.9,4649400
2024-08-21,2090.3,2091.3,2041.9,2044.8,6222500
2024-08-22,2084.9,2091.8,2072.7,2075.1,4277800
2024-08-23,2090.3,2107.9,2077.1,2086.9,4636000
2024-08-26,2098.1,2109.4,2090.8,2101.5,3557700
2024-08-27,2144.6,2148.5,2127.5,2132.8,5665700
2024-08-28,2116.2,2118.2,2087.4,2098.6,5000900
2024-08-29,2118.2,2125.5,2106.4,2116.2,3548600
2024-08-30,2122.6,2137.2,2121.1,2136.8,5374200
2024-09-02,2136.3,2146.5,2105.0,2112.3,5611900
2024-09-03,2129.9,2150.5,2123.6,2135.8,5566100
2024-09-04,1988.0,2027.2,1981.7,2004.2,11144700
2024-09-05,1986.1,2015.4,1937.7,1953.8,8008700
2024-09-06,1951.4,1982.2,1935.7,1971.4,8616200
2024-09-09,1909.3,1919.6,1863.8,1868.7,9320400
2024-09-10,1881.4,1930.3,1875.0,1919.6,6776900
2024-09-11,1795.3,1841.8,1782.6,1834.4,11696700
2024-09-12,1817.8,1846.2,1807.0,1834.4,8459900
2024-09-13,1826.1,1835.4,1811.0,1817.8,8086200
2024-09-17,1809.0,1831.5,1792.9,1818.3,9627900
2024-09-18,1850.6,1850.6,1822.7,1834.0,8224000
2024-09-19,1863.8,1874.6,1846.7,1856.9,7198300
2024-09-20,1899.5,1922.5,1881.4,1898.0,7763400
2024-09-24,1929.3,1940.1,1909.3,1938.6,5847600
2024-09-25,1940.1,1944.5,1909.8,1942.1,4824100
2024-09-26,1939.1,1961.6,1912.7,1932.3,9102900
2024-09-27,1915.2,1916.6,1865.8,1900.5,15810400
2024-09-30,1896.1,1898.0,1860.9,1865.3,9450200
2024-10-01,1928.9,1937.2,1907.8,1914.7,6912600
2024-10-02,2014.0,2032.1,1991.0,2015.4,16179300
2024-10-03,2038.4,2077.1,2022.3,2062.9,9648400
2024-10-04,2119.1,2136.8,2089.3,2123.1,12309200
2024-10-07,2118.7,2167.1,2114.3,2157.3,9957700
2024-10-08,2126.0,2166.1,2112.3,2152.4,11040700
2024-10-09,2061.4,2101.1,2051.2,2087.4,9000300
2024-10-10,2063.4,2082.0,2054.1,2075.1,4363000
2024-10-11,2054.6,2087.8,2048.7,2084.9,4593300
2024-10-15,1987.6,2011.5,1978.8,1986.1,9543200
2024-10-16,1985.1,1995.9,1961.6,1977.3,6684300
2024-10-17,1973.9,2006.6,1973.4,1998.3,7561400
2024-10-18,1959.7,1990.0,1958.2,1989.5,5629400
2024-10-21,1955.8,1974.4,1954.3,1966.0,5268000
2024-10-22,1951.8,1965.5,1939.6,1956.7,5425900
2024-10-23,1946.0,1965.5,1945.5,1954.8,5405500
2024-10-24,1946.5,1951.8,1926.9,1935.2,4601200
2024-10-25,1931.3,1953.8,1921.0,1943.0,5476700
2024-10-28,1919.1,1931.3,1874.6,1878.5,8795900
2024-10-29,1945.0,1949.4,1917.1,1917.6,4895600
2024-10-30,1955.8,1968.0,1947.9,1951.4,6480500
2024-10-31,1969.9,1971.4,1951.8,1963.6,5464900
2024-11-01,1965.1,1992.9,1958.7,1976.3,5428800
2024-11-05,1973.4,2001.3,1973.4,1995.9,4234800
2024-11-06,1976.3,2009.6,1969.5,1971.4,6570700
2024-11-07,2003.2,2027.7,1988.5,1999.3,6346400
2024-11-08,1963.1,2014.0,1961.1,2003.2,7132700
2024-11-11,1964.6,1983.2,1953.3,1965.1,5822500
2024-11-12,1992.0,2022.3,1960.2,1966.5,10223400
2024-11-13,1985.1,2001.3,1965.1,1982.2,10062700
2024-11-14,1956.7,1990.0,1956.7,1976.3,7345900
2024-11-15,1996.4,2010.1,1961.6,1970.9,6607800
2024-11-18,1996.4,1997.8,1968.5,1979.2,5021900
2024-11-19,2009.6,2029.1,1999.8,2025.2,5164900
2024-11-20,1976.3,2010.6,1972.9,1994.9,6306900
2024-11-21,1937.2,1947.4,1928.9,1937.7,14007500
2024-11-22,1961.6,1974.4,1935.7,1940.1,10617000
2024-11-25,1974.8,1978.8,1965.1,1976.3,12121000
2024-11-26,1933.3,1966.5,1922.5,1966.0,8752000
2024-11-27,1906.4,1930.8,1901.5,1929.3,7193000
2024-11-28,1928.9,1942.1,1906.4,1906.4,4886100
2024-11-29,1931.3,1944.5,1922.0,1928.9,4618900
2024-12-02,1948.4,1952.8,1930.3,1931.3,3805000
2024-12-03,1942.6,1958.2,1937.7,1937.7,5744300
2024-12-04,1955.8,1967.5,1943.0,1963.6,5285800
2024-12-05,1948.9,1953.8,1939.1,1939.1,4917300
2024-12-06,1949.9,1953.3,1939.1,1944.0,4407300
2024-12-09,1932.8,1953.3,1920.5,1948.4,6147400
2024-12-10,1939.1,1969.0,1939.1,1962.6,5844800
2024-12-11,1927.4,1941.6,1925.4,1937.7,5987000
2024-12-12,1938.6,1947.9,1931.8,1939.6,6607800
2024-12-13,1920.5,1939.6,1915.6,1927.4,7379800
2024-12-16,1913.7,1924.5,1904.4,1924.5,6958700
2024-12-17,1891.2,1919.1,1891.2,1913.7,7054800
2024-12-18,1898.0,1917.6,1891.2,1892.2,5251800
2024-12-19,1891.7,1901.5,1881.9,1888.3,6659800
2024-12-20,1899.5,1913.7,1894.6,1905.9,8662100
2024-12-23,1918.1,1921.0,1894.6,1902.9,5097800
2024-12-24,1929.3,1933.7,1917.6,1924.5,4606300
2024-12-25,1945.0,1949.4,1928.9,1945.0,6055700
2024-12-26,1945.0,1952.8,1941.6,1947.4,10809100
2024-12-27,1963.5,1967.0,1944.0,1945.0,7373000
2024-12-30,1970.5,1983.5,1963.0,1970.0,5882600
2025-01-06,2004.5,2005.0,1984.5,1990.0,11781800
2025-01-07,1984.5,2000.0,1966.0,1999.0,7903900
2025-01-08,1993.5,2001.0,1965.5,1982.5,8022700
2025-01-09,1958.0,1984.0,1955.0,1983.0,5745900
2025-01-10,1950.0,1966.5,1950.0,1958.0,4009800
2025-01-14,1977.5,2014.5,1971.5,1998.5,11519300
2025-01-15,1990.5,1995.0,1975.5,1989.0,4675700
2025-01-16,1990.5,2005.5,1984.0,1992.5,8491800
2025-01-17,1971.0,1971.0,1938.5,1965.0,5759900
2025-01-20,1955.5,1982.0,1954.0,1965.0,4545300
2025-01-21,1911.0,1950.0,1908.0,1944.0,10279000
2025-01-22,1870.0,1908.0,1870.0,1901.0,11394800
2025-01-23,1887.0,1892.0,1862.0,1871.0,6866500
2025-01-24,1887.0,1895.5,1876.0,1884.0,5461300
2025-01-27,1887.0,1899.0,1878.0,1888.0,4911400
2025-01-28,1870.5,1883.0,1862.0,1875.0,4295700
2025-01-29,1851.5,1881.5,1851.0,1873.5,6778700
2025-01-30,1854.5,1861.0,1848.0,1851.5,5314700
2025-01-31,1870.0,1872.5,1845.5,1852.0,7373500
2025-02-03,1845.0,1866.5,1845.0,1865.0,8328700
2025-02-04,1844.0,1865.5,1837.0,1862.0,6708900
2025-02-05,1855.5,1871.5,1843.5,1865.0,4308800
2025-02-06,1858.0,1863.5,1846.5,1850.0,3598700
2025-02-07,1863.5,1867.0,1842.5,1858.0,3676700
2025-02-10,1894.0,1897.0,1862.0,1869.0,5670700
2025-02-12,1930.0,1933.0,1897.5,1915.0,9794200
2025-02-13,1925.0,1945.0,1918.0,1930.0,7439300
2025-02-14,1897.5,1940.0,1882.0,1940.0,13713200
2025-02-17,1861.5,1929.0,1856.0,1925.0,10025200
2025-02-18,1876.0,1886.5,1853.5,1871.5,4930500
2025-02-19,1879.5,1911.0,1877.0,1887.5,6479600
2025-02-20,1901.5,1916.0,1882.0,1901.0,6797100
2025-02-21,1915.0,1929.5,1901.5,1901.5,5638300
2025-02-25,1896.5,1908.0,1888.0,1900.0,6007600
2025-02-26,1864.5,1875.5,1851.0,1870.0,8121400
2025-02-27,1899.0,1899.0,1876.5,1877.5,5161100
2025-02-28,1906.5,1914.0,1892.5,1899.0,7876600
2025-03-03,1933.0,1946.0,1915.0,1930.0,5369900
2025-03-04,1897.5,1901.0,1869.0,1895.0,9190500
2025-03-05,1913.0,1913.0,1886.5,1892.0,6188900
2025-03-06,1909.0,1924.0,1898.0,1919.0,6421400
2025-03-07,1930.0,1932.5,1898.0,1910.0,6368400
2025-03-10,1954.0,1963.0,1929.0,1933.0,6699000
2025-03-11,1958.0,1961.5,1923.5,1944.0,6278100
2025-03-12,1962.5,1969.0,1936.5,1937.5,4447800
2025-03-13,1985.0,2002.0,1977.5,1980.0,6796100
2025-03-14,1985.5,1994.0,1974.0,1977.0,5154700
